coverage,cumulative_accuracy,correctness_lcb
0.04002690884628322,0.5504201680672269,0.5857776359618357
0.040195089135553315,0.5523012552301255,0.5857505673306793
0.04036326942482341,0.5541666666666667,0.5856686460285833
0.04053144971409351,0.5518672199170125,0.5856678332799302
0.04069963000336361,0.5495867768595041,0.5855996539645597
0.040867810292633706,0.5473251028806584,0.5855833512199203
0.041035990581903804,0.5450819672131147,0.5855292964248836
0.041204170871173895,0.5469387755102041,0.5855007376087381
0.04137235116044399,0.5487804878048781,0.5853764609035624
0.04154053144971409,0.5506072874493927,0.5853282639310967
0.04170871173898419,0.5483870967741935,0.5851764245513221
0.04187689202825429,0.5461847389558233,0.585134929627969
0.042045072317524385,0.544,0.5851262030706147
0.04221325260679448,0.5418326693227091,0.585007990712561
0.04238143289606458,0.5396825396825397,0.5849575004897499
0.04254961318533468,0.541501976284585,0.5849269792745295
0.042717793474604776,0.5433070866141733,0.5849217323328981
0.042885973763874874,0.5411764705882353,0.584900744826797
0.04305415405314497,0.54296875,0.5848627012154343
0.04322233434241507,0.5408560311284046,0.5848491246921188
0.04339051463168517,0.5387596899224806,0.584746628102917
0.043558694920955265,0.5405405405405406,0.5846593052282136
0.04372687521022536,0.5423076923076923,0.5845489179011366
0.04389505549949546,0.5402298850574713,0.5845430497904828
0.04406323578876556,0.5381679389312977,0.5845061422065186
0.04423141607803566,0.5361216730038023,0.5844683846331538
0.044399596367305755,0.5378787878787878,0.58446426297092
0.04456777665657585,0.539622641509434,0.5844371317231045
0.044735956945845944,0.5375939849624061,0.5844112381059177
0.04490413723511604,0.5355805243445693,0.5842373184788651
0.04507231752438614,0.5373134328358209,0.5841978941084225
0.04524049781365624,0.5390334572490706,0.5841684352674448
0.045408678102926335,0.5407407407407407,0.5841572431943202
0.04557685839219643,0.5424354243542435,0.5841536586214005
0.04574503868146653,0.5441176470588235,0.5840931516202444
0.04591321897073663,0.5457875457875457,0.584073456847575
0.04608139926000673,0.5437956204379562,0.5840622952725337
0.046249579549276824,0.5418181818181819,0.5840021305023462
0.04641775983854692,0.5398550724637681,0.5839648723862262
0.04658594012781702,0.5379061371841155,0.5838963348827276
0.04675412041708712,0.539568345323741,0.5837859933452157
0.046922300706357216,0.5376344086021505,0.5837095187222707
0.047090480995627314,0.5357142857142857,0.5835840871837293
0.04725866128489741,0.5373665480427047,0.5835449455732488
